atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,DDD_O,DDD_P,DDD_R,DDD_SL,DDD_TD,note,unit_O,unit_P,unit_R,unit_SL,unit_TD,atc_level_05_note,DDD_inhalesolution,DDD_N,unit_inhalesolution,unit_N,DDD_oral_aerosol,unit_oral_aerosol,DDD_sc_implant,DDD_urethral,DDD_V,unit_sc_implant,unit_urethral,unit_V,DDD_inhalepowder,unit_inhalepowder,DDD_implant,DDD_intravesical,unit_implant,unit_intravesical,DDD_chewing_gum,DDD_inhale,DDD_inhaleaerosol,unit_chewing_gum,unit_inhale,unit_inhaleaerosol,DDD_instillsolution,unit_instillsolution,DDD_lamella,DDD_ointment,unit_lamella,unit_ointment
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01A,CARDIAC GLYCOSIDES,C01AA,Digitalis glycosides,The DDDs are based on the average maintenance dose for the treatment of cardiac failure.  Exception: the DDD for deslanoside is for acute treatment.,C01AA07,deslanoside,NA,1,NA,NA,NA,NA,NA,mg,NA,NA,NA,Acute treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01A,CARDIAC GLYCOSIDES,C01AA,Digitalis glycosides,The DDDs are based on the average maintenance dose for the treatment of cardiac failure.  Exception: the DDD for deslanoside is for acute treatment.,C01AA08,metildigoxin,0.2,0.2,NA,NA,NA,NA,mg,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01A,CARDIAC GLYCOSIDES,C01AA,Digitalis glycosides,The DDDs are based on the average maintenance dose for the treatment of cardiac failure.  Exception: the DDD for deslanoside is for acute treatment.,C01AA09,gitoformate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01A,CARDIAC GLYCOSIDES,C01AA,Digitalis glycosides,The DDDs are based on the average maintenance dose for the treatment of cardiac failure.  Exception: the DDD for deslanoside is for acute treatment.,C01AA52,"acetyldigoxin, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01A,CARDIAC GLYCOSIDES,C01AB,Scilla glycosides,The DDDs are based on the average maintenance dose for the treatment of cardiac failure.  Exception: the DDD for deslanoside is for acute treatment.,C01AB01,proscillaridin,0.75,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01A,CARDIAC GLYCOSIDES,C01AB,Scilla glycosides,The DDDs are based on the average maintenance dose for the treatment of cardiac failure.  Exception: the DDD for deslanoside is for acute treatment.,C01AB51,"proscillaridin, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01A,CARDIAC GLYCOSIDES,C01AC,Strophanthus glycosides,The DDDs are based on the average maintenance dose for the treatment of cardiac failure.  Exception: the DDD for deslanoside is for acute treatment.,C01AC01,g-strophanthin,NA,0.25,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01A,CARDIAC GLYCOSIDES,C01AC,Strophanthus glycosides,The DDDs are based on the average maintenance dose for the treatment of cardiac failure.  Exception: the DDD for deslanoside is for acute treatment.,C01AC03,cymarin,2.5,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01A,CARDIAC GLYCOSIDES,C01AX,Other cardiac glycosides,The DDDs are based on the average maintenance dose for the treatment of cardiac failure.  Exception: the DDD for deslanoside is for acute treatment.,C01AX02,peruvoside,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BA,"Antiarrhythmics, class Ia",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations.,C01BA01,quinidine,1.2,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BA,"Antiarrhythmics, class Ia",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations.,C01BA02,procainamide,3,3,NA,NA,NA,NA,g,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BA,"Antiarrhythmics, class Ia",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations.,C01BA03,disopyramide,0.4,0.4,NA,NA,NA,NA,g,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BA,"Antiarrhythmics, class Ia",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations.,C01BA04,sparteine,NA,0.2,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BA,"Antiarrhythmics, class Ia",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations.,C01BA05,ajmaline,0.3,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BA,"Antiarrhythmics, class Ia",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations.,C01BA08,prajmaline,30,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BA,"Antiarrhythmics, class Ia",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations.,C01BA12,lorajmine,0.3,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BA,"Antiarrhythmics, class Ia",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations.,C01BA13,hydroquinidine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BA,"Antiarrhythmics, class Ia",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations.,C01BA51,"quinidine, combinations excl. psycholeptics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BA,"Antiarrhythmics, class Ia",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations.,C01BA71,"quinidine, combinations with psycholeptics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BB,"Antiarrhythmics, class Ib",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations.,C01BB01,lidocaine,NA,3,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BB,"Antiarrhythmics, class Ib",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations.,C01BB02,mexiletine,0.8,0.8,NA,NA,NA,NA,g,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BB,"Antiarrhythmics, class Ib",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations.,C01BB03,tocainide,1.2,1.2,NA,NA,NA,NA,g,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BB,"Antiarrhythmics, class Ib",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations.,C01BB04,aprindine,0.1,0.1,NA,NA,NA,NA,g,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BC,"Antiarrhythmics, class Ic",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations.,C01BC03,propafenone,0.3,0.3,NA,NA,NA,NA,g,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BC,"Antiarrhythmics, class Ic",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations.,C01BC04,flecainide,0.2,0.2,NA,NA,NA,NA,g,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BC,"Antiarrhythmics, class Ic",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations.,C01BC07,lorcainide,NA,0.2,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BC,"Antiarrhythmics, class Ic",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations.,C01BC08,encainide,0.1,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BC,"Antiarrhythmics, class Ic",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations.,C01BC09,ethacizine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BD,"Antiarrhythmics, class III",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations. The DDD for ibutilide refer to ibutilide fumarate.,C01BD01,amiodarone,0.2,0.2,NA,NA,NA,NA,g,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BD,"Antiarrhythmics, class III",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations. The DDD for ibutilide refer to ibutilide fumarate.,C01BD02,bretylium tosilate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BD,"Antiarrhythmics, class III",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations. The DDD for ibutilide refer to ibutilide fumarate.,C01BD03,bunaftine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BD,"Antiarrhythmics, class III",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations. The DDD for ibutilide refer to ibutilide fumarate.,C01BD04,dofetilide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BD,"Antiarrhythmics, class III",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations. The DDD for ibutilide refer to ibutilide fumarate.,C01BD05,ibutilide,NA,1,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BD,"Antiarrhythmics, class III",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations. The DDD for ibutilide refer to ibutilide fumarate.,C01BD06,tedisamil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BD,"Antiarrhythmics, class III",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations. The DDD for ibutilide refer to ibutilide fumarate.,C01BD07,dronedarone,0.8,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BG,"Other antiarrhythmics, class I and III",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations.,C01BG01,moracizine,0.75,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BG,"Other antiarrhythmics, class I and III",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations.,C01BG07,cibenzoline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01B,"ANTIARRHYTHMICS, CLASS I AND III",C01BG,"Other antiarrhythmics, class I and III",The DDDs are based on the prophylaxis and treatment of supraventricular and ventricular arrhythmias.  The DDDs are based on the maintenance dose.  Preparations for parenteral administration are only used initially and are therefore given the same DDD as oral preparations.,C01BG11,vernakalant,NA,0.2,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01C,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,Adrenergic and dopaminergic agents,This group includes various drugs used on different indications.  The DDDs are therefore established individually for each substance (i.e. each ATC 5th level).,C01CA01,etilefrine,50,50,NA,NA,NA,NA,mg,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01C,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,Adrenergic and dopaminergic agents,This group includes various drugs used on different indications.  The DDDs are therefore established individually for each substance (i.e. each ATC 5th level).,C01CA02,isoprenaline,90,90,NA,NA,NA,NA,mg,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01C,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,Adrenergic and dopaminergic agents,This group includes various drugs used on different indications.  The DDDs are therefore established individually for each substance (i.e. each ATC 5th level).,C01CA03,norepinephrine,NA,6,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01C,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,Adrenergic and dopaminergic agents,This group includes various drugs used on different indications.  The DDDs are therefore established individually for each substance (i.e. each ATC 5th level).,C01CA04,dopamine,NA,0.5,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01C,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,Adrenergic and dopaminergic agents,This group includes various drugs used on different indications.  The DDDs are therefore established individually for each substance (i.e. each ATC 5th level).,C01CA05,norfenefrine,25,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01C,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,Adrenergic and dopaminergic agents,This group includes various drugs used on different indications.  The DDDs are therefore established individually for each substance (i.e. each ATC 5th level).,C01CA06,phenylephrine,NA,4,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,CARDIOVASCULAR SYSTEM,C01,CARDIAC THERAPY,C01C,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,C01CA,Adrenergic and dopaminergic agents,This group includes various drugs used on different indications.  The DDDs are therefore established individually for each substance (i.e. each ATC 5th level).,C01CA07,dobutamine,NA,0.5,NA,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
